x,y,group,time
20.38333045,1.038616896,NIST_A_T0,0
20.3905305,1.038616896,NIST_A_T0,0
20.39773055,1.038563251,NIST_A_T0,0
20.40493059,1.038497686,NIST_A_T0,0
20.41213064,1.038426161,NIST_A_T0,0
20.41933068,1.038372517,NIST_A_T0,0
20.42653073,1.038324833,NIST_A_T0,0
20.43373078,1.03828907,NIST_A_T0,0
20.44093082,1.038253307,NIST_A_T0,0
20.44813087,1.038229465,NIST_A_T0,0
20.45533091,1.038205624,NIST_A_T0,0
20.46253096,1.038193703,NIST_A_T0,0
20.46973101,1.038175821,NIST_A_T0,0
20.47693105,1.038146019,NIST_A_T0,0
20.4841311,1.038092375,NIST_A_T0,0
20.49133114,1.038020849,NIST_A_T0,0
20.49853119,1.0379076,NIST_A_T0,0
20.50573124,1.037758589,NIST_A_T0,0
20.51293128,1.037597656,NIST_A_T0,0
20.52013133,1.037442684,NIST_A_T0,0
20.52733137,1.037335396,NIST_A_T0,0
20.53453142,1.037269831,NIST_A_T0,0
20.54173147,1.037240028,NIST_A_T0,0
20.54893151,1.037245989,NIST_A_T0,0
20.55613156,1.037281752,NIST_A_T0,0
20.56333161,1.037341356,NIST_A_T0,0
20.57053165,1.03738308,NIST_A_T0,0
20.5777317,1.03738904,NIST_A_T0,0
20.58493174,1.037335396,NIST_A_T0,0
20.59213179,1.037216187,NIST_A_T0,0
20.59933184,1.037061214,NIST_A_T0,0
20.60653188,1.036888361,NIST_A_T0,0
20.61373193,1.036727428,NIST_A_T0,0
20.62093197,1.036596298,NIST_A_T0,0
20.62813202,1.036518812,NIST_A_T0,0
20.63533207,1.036524773,NIST_A_T0,0
20.64253211,1.036626101,NIST_A_T0,0
20.64973216,1.036822796,NIST_A_T0,0
20.6569322,1.037085056,NIST_A_T0,0
20.66413225,1.03738308,NIST_A_T0,0
20.6713323,1.037698984,NIST_A_T0,0
20.67853234,1.038002968,NIST_A_T0,0
20.68573239,1.03828311,NIST_A_T0,0
20.69293243,1.038533449,NIST_A_T0,0
20.70013248,1.038730145,NIST_A_T0,0
20.70733253,1.038879156,NIST_A_T0,0
20.71453257,1.038992405,NIST_A_T0,0
20.72173262,1.039063931,NIST_A_T0,0
20.72893267,1.039099693,NIST_A_T0,0
20.73613271,1.039075851,NIST_A_T0,0
20.74333276,1.039016247,NIST_A_T0,0
20.7505328,1.03892684,NIST_A_T0,0
20.75773285,1.038825512,NIST_A_T0,0
20.7649329,1.038730145,NIST_A_T0,0
20.77213294,1.038646698,NIST_A_T0,0
20.77933299,1.038581133,NIST_A_T0,0
20.78653303,1.03853941,NIST_A_T0,0
20.79373308,1.038527489,NIST_A_T0,0
20.80093313,1.038551331,NIST_A_T0,0
20.80813317,1.038563251,NIST_A_T0,0
20.81533322,1.03854537,NIST_A_T0,0
20.82253326,1.038473845,NIST_A_T0,0
20.82973331,1.038318872,NIST_A_T0,0
20.83693336,1.038086414,NIST_A_T0,0
20.8441334,1.037782431,NIST_A_T0,0
20.85133345,1.037430763,NIST_A_T0,0
20.85853349,1.037049294,NIST_A_T0,0
20.86573354,1.036673784,NIST_A_T0,0
20.87293359,1.036351919,NIST_A_T0,0
20.88013363,1.036131382,NIST_A_T0,0
20.88733368,1.036024094,NIST_A_T0,0
20.89453373,1.036047935,NIST_A_T0,0
20.90173377,1.036185026,NIST_A_T0,0
20.90893382,1.036393642,NIST_A_T0,0
20.91613386,1.036626101,NIST_A_T0,0
20.92333391,1.036858559,NIST_A_T0,0
20.93053396,1.037049294,NIST_A_T0,0
20.937734,1.037174463,NIST_A_T0,0
20.94493405,1.037245989,NIST_A_T0,0
20.95213409,1.037275791,NIST_A_T0,0
20.95933414,1.037287712,NIST_A_T0,0
20.96653419,1.037305593,NIST_A_T0,0
20.97373423,1.037341356,NIST_A_T0,0
20.98093428,1.037395,NIST_A_T0,0
20.98813432,1.037466526,NIST_A_T0,0
20.99533437,1.037532091,NIST_A_T0,0
21.00253442,1.037538052,NIST_A_T0,0
21.00973446,1.037466526,NIST_A_T0,0
21.01693451,1.037305593,NIST_A_T0,0
21.02413455,1.037055254,NIST_A_T0,0
21.0313346,1.03675127,NIST_A_T0,0
21.03853465,1.036387682,NIST_A_T0,0
21.04573469,1.036030054,NIST_A_T0,0
21.05293474,1.035708189,NIST_A_T0,0
21.06013478,1.03546381,NIST_A_T0,0
21.06733483,1.03533864,NIST_A_T0,0
21.07453488,1.035350561,NIST_A_T0,0
21.08173492,1.035499573,NIST_A_T0,0
21.08893497,1.035767794,NIST_A_T0,0
21.09613502,1.036155224,NIST_A_T0,0
21.10333506,1.036602259,NIST_A_T0,0
21.11053511,1.037067175,NIST_A_T0,0
21.11773515,1.037484407,NIST_A_T0,0
21.1249352,1.037800312,NIST_A_T0,0
21.13213525,1.037973166,NIST_A_T0,0
21.13933529,1.038002968,NIST_A_T0,0
21.14653534,1.0379076,NIST_A_T0,0
21.15373538,1.037710905,NIST_A_T0,0
21.16093543,1.037460566,NIST_A_T0,0
21.16813548,1.037210226,NIST_A_T0,0
21.17533552,1.037037373,NIST_A_T0,0
21.18253557,1.036971807,NIST_A_T0,0
21.18973561,1.037019491,NIST_A_T0,0
21.19693566,1.037168503,NIST_A_T0,0
21.20413571,1.03738308,NIST_A_T0,0
21.21133575,1.037621498,NIST_A_T0,0
21.2185358,1.037847996,NIST_A_T0,0
21.22573584,1.03802681,NIST_A_T0,0
21.23293589,1.038146019,NIST_A_T0,0
21.24013594,1.038193703,NIST_A_T0,0
21.24733598,1.038181782,NIST_A_T0,0
21.25453603,1.038116217,NIST_A_T0,0
21.26173608,1.038014889,NIST_A_T0,0
21.26893612,1.037889719,NIST_A_T0,0
21.27613617,1.037740707,NIST_A_T0,0
21.28333621,1.037549973,NIST_A_T0,0
21.29053626,1.037329435,NIST_A_T0,0
21.29773631,1.037067175,NIST_A_T0,0
21.30493635,1.036775112,NIST_A_T0,0
21.3121364,1.036471128,NIST_A_T0,0
21.31933644,1.036179066,NIST_A_T0,0
21.32653649,1.035922766,NIST_A_T0,0
21.33373654,1.035743952,NIST_A_T0,0
21.34093658,1.035660505,NIST_A_T0,0
21.34813663,1.035678387,NIST_A_T0,0
21.35533667,1.035791636,NIST_A_T0,0
21.36253672,1.03598237,NIST_A_T0,0
21.36973677,1.036226749,NIST_A_T0,0
21.37693681,1.036483049,NIST_A_T0,0
21.38413686,1.036709547,NIST_A_T0,0
21.3913369,1.036894321,NIST_A_T0,0
21.39853695,1.036995649,NIST_A_T0,0
21.405737,1.037019491,NIST_A_T0,0
21.41293704,1.036983728,NIST_A_T0,0
21.42013709,1.036912203,NIST_A_T0,0
21.42733713,1.036828756,NIST_A_T0,0
21.43453718,1.036757231,NIST_A_T0,0
21.44173723,1.036739349,NIST_A_T0,0
21.44893727,1.036792994,NIST_A_T0,0
21.45613732,1.036912203,NIST_A_T0,0
21.46333737,1.037091017,NIST_A_T0,0
21.47053741,1.037305593,NIST_A_T0,0
21.47773746,1.037532091,NIST_A_T0,0
21.4849375,1.037746668,NIST_A_T0,0
21.49213755,1.037913561,NIST_A_T0,0
21.4993376,1.038014889,NIST_A_T0,0
21.50653764,1.038056612,NIST_A_T0,0
21.51373769,1.038038731,NIST_A_T0,0
21.52093773,1.037991047,NIST_A_T0,0
21.52813778,1.037925482,NIST_A_T0,0
21.53533783,1.037859917,NIST_A_T0,0
21.54253787,1.037788391,NIST_A_T0,0
21.54973792,1.037740707,NIST_A_T0,0
21.55693796,1.037698984,NIST_A_T0,0
21.56413801,1.037669182,NIST_A_T0,0
21.57133806,1.03764534,NIST_A_T0,0
21.5785381,1.037615538,NIST_A_T0,0
21.58573815,1.037597656,NIST_A_T0,0
21.59293819,1.037573814,NIST_A_T0,0
21.60013824,1.037561893,NIST_A_T0,0
21.60733829,1.037567854,NIST_A_T0,0
21.61453833,1.037597656,NIST_A_T0,0
21.62173838,1.037657261,NIST_A_T0,0
21.62893843,1.037752628,NIST_A_T0,0
21.63613847,1.037871838,NIST_A_T0,0
21.64333852,1.03802681,NIST_A_T0,0
21.65053856,1.038229465,NIST_A_T0,0
21.65773861,1.038473845,NIST_A_T0,0
21.66493866,1.038748026,NIST_A_T0,0
21.6721387,1.039028168,NIST_A_T0,0
21.67933875,1.039290428,NIST_A_T0,0
21.68653879,1.039510965,NIST_A_T0,0
21.69373884,1.039659977,NIST_A_T0,0
21.70093889,1.039707661,NIST_A_T0,0
21.70813893,1.039659977,NIST_A_T0,0
21.71533898,1.039493084,NIST_A_T0,0
21.72253902,1.039236784,NIST_A_T0,0
21.72973907,1.038908958,NIST_A_T0,0
21.73693912,1.038575172,NIST_A_T0,0
21.74413916,1.038247347,NIST_A_T0,0
21.75133921,1.037967205,NIST_A_T0,0
21.75853925,1.037740707,NIST_A_T0,0
21.7657393,1.037561893,NIST_A_T0,0
21.77293935,1.037430763,NIST_A_T0,0
21.78013939,1.037341356,NIST_A_T0,0
21.78733944,1.037269831,NIST_A_T0,0
21.79453949,1.037228107,NIST_A_T0,0
21.80173953,1.037204266,NIST_A_T0,0
21.80893958,1.037198305,NIST_A_T0,0
21.81613962,1.037228107,NIST_A_T0,0
21.82333967,1.037305593,NIST_A_T0,0
21.83053972,1.037406921,NIST_A_T0,0
21.83773976,1.037532091,NIST_A_T0,0
21.84493981,1.037663221,NIST_A_T0,0
21.85213985,1.037788391,NIST_A_T0,0
21.8593399,1.037895679,NIST_A_T0,0
21.86653995,1.037991047,NIST_A_T0,0
21.87373999,1.038056612,NIST_A_T0,0
21.88094004,1.038086414,NIST_A_T0,0
21.88814008,1.038086414,NIST_A_T0,0
21.89534013,1.038062572,NIST_A_T0,0
21.90254018,1.038020849,NIST_A_T0,0
21.90974022,1.037943363,NIST_A_T0,0
21.91694027,1.037824154,NIST_A_T0,0
21.92414031,1.037669182,NIST_A_T0,0
21.93134036,1.037508249,NIST_A_T0,0
21.93854041,1.037359238,NIST_A_T0,0
21.94574045,1.03726387,NIST_A_T0,0
21.9529405,1.037240028,NIST_A_T0,0
21.96014054,1.037299633,NIST_A_T0,0
21.96734059,1.037448645,NIST_A_T0,0
21.97454064,1.037687063,NIST_A_T0,0
21.98174068,1.037985086,NIST_A_T0,0
21.98894073,1.038300991,NIST_A_T0,0
21.99614078,1.038575172,NIST_A_T0,0
22.00334082,1.038783789,NIST_A_T0,0
22.01054087,1.038873196,NIST_A_T0,0
22.01774091,1.038825512,NIST_A_T0,0
22.02494096,1.038640738,NIST_A_T0,0
22.03214101,1.038336754,NIST_A_T0,0
22.03934105,1.037943363,NIST_A_T0,0
22.0465411,1.037496328,NIST_A_T0,0
22.05374114,1.037037373,NIST_A_T0,0
22.06094119,1.036584377,NIST_A_T0,0
22.06814124,1.036179066,NIST_A_T0,0
22.07534128,1.035839319,NIST_A_T0,0
22.08254133,1.035577059,NIST_A_T0,0
22.08974137,1.035380363,NIST_A_T0,0
22.09694142,1.035243273,NIST_A_T0,0
22.10414147,1.035165787,NIST_A_T0,0
22.11134151,1.035153866,NIST_A_T0,0
22.11854156,1.035225391,NIST_A_T0,0
22.1257416,1.035386324,NIST_A_T0,0
22.13294165,1.035630703,NIST_A_T0,0
22.1401417,1.035934687,NIST_A_T0,0
22.14734174,1.036298275,NIST_A_T0,0
22.15454179,1.036697626,NIST_A_T0,0
22.16174184,1.037073135,NIST_A_T0,0
22.16894188,1.037418842,NIST_A_T0,0
22.17614193,1.037693024,NIST_A_T0,0
22.18334197,1.0379076,NIST_A_T0,0
22.19054202,1.038068533,NIST_A_T0,0
22.19774207,1.038187742,NIST_A_T0,0
22.20494211,1.038300991,NIST_A_T0,0
22.21214216,1.03841424,NIST_A_T0,0
22.2193422,1.038551331,NIST_A_T0,0
22.22654225,1.038700342,NIST_A_T0,0
22.2337423,1.038849354,NIST_A_T0,0
22.24094234,1.038950682,NIST_A_T0,0
22.24814239,1.038968563,NIST_A_T0,0
22.25534243,1.038867235,NIST_A_T0,0
22.26254248,1.038658619,NIST_A_T0,0
22.26974253,1.038360596,NIST_A_T0,0
22.27694257,1.038002968,NIST_A_T0,0
22.28414262,1.03764534,NIST_A_T0,0
22.29134266,1.037359238,NIST_A_T0,0
22.29854271,1.037180424,NIST_A_T0,0
22.30574276,1.037162542,NIST_A_T0,0
22.3129428,1.037287712,NIST_A_T0,0
22.32014285,1.037532091,NIST_A_T0,0
22.32734289,1.037842035,NIST_A_T0,0
22.33454294,1.03815794,NIST_A_T0,0
22.34174299,1.038426161,NIST_A_T0,0
22.34894303,1.038610935,NIST_A_T0,0
22.35614308,1.038706303,NIST_A_T0,0
22.36334313,1.038736105,NIST_A_T0,0
22.37054317,1.038748026,NIST_A_T0,0
22.37774322,1.038783789,NIST_A_T0,0
22.38494326,1.038885117,NIST_A_T0,0
22.39214331,1.039099693,NIST_A_T0,0
22.39934336,1.039415598,NIST_A_T0,0
22.4065434,1.03982687,NIST_A_T0,0
22.41374345,1.040279865,NIST_A_T0,0
22.42094349,1.040732861,NIST_A_T0,0
22.42814354,1.041126251,NIST_A_T0,0
22.43534359,1.041412354,NIST_A_T0,0
22.44254363,1.041573286,NIST_A_T0,0
22.44974368,1.041591167,NIST_A_T0,0
22.45694372,1.041483879,NIST_A_T0,0
22.46414377,1.041269302,NIST_A_T0,0
22.47134382,1.040989161,NIST_A_T0,0
22.47854386,1.040679216,NIST_A_T0,0
22.48574391,1.040375233,NIST_A_T0,0
22.49294395,1.04008913,NIST_A_T0,0
22.500144,1.03983283,NIST_A_T0,0
22.50734405,1.039618254,NIST_A_T0,0
22.51454409,1.039457321,NIST_A_T0,0
22.52174414,1.039344072,NIST_A_T0,0
22.52894419,1.039296389,NIST_A_T0,0
22.53614423,1.03930831,NIST_A_T0,0
22.54334428,1.039379835,NIST_A_T0,0
22.55054432,1.039534807,NIST_A_T0,0
22.55774437,1.039743423,NIST_A_T0,0
22.56494442,1.039993763,NIST_A_T0,0
22.57214446,1.040238142,NIST_A_T0,0
22.57934451,1.040440798,NIST_A_T0,0
22.58654455,1.040554047,NIST_A_T0,0
22.5937446,1.040577888,NIST_A_T0,0
22.60094465,1.040488482,NIST_A_T0,0
22.60814469,1.040303707,NIST_A_T0,0
22.61534474,1.040053368,NIST_A_T0,0
22.62254478,1.039773226,NIST_A_T0,0
22.62974483,1.039510965,NIST_A_T0,0
22.63694488,1.039302349,NIST_A_T0,0
22.64414492,1.039165258,NIST_A_T0,0
22.65134497,1.039123535,NIST_A_T0,0
22.65854501,1.039159298,NIST_A_T0,0
22.66574506,1.039254665,NIST_A_T0,0
22.67294511,1.039379835,NIST_A_T0,0
22.68014515,1.039505005,NIST_A_T0,0
22.6873452,1.039606333,NIST_A_T0,0
22.69454525,1.039665937,NIST_A_T0,0
22.70174529,1.039677858,NIST_A_T0,0
22.70894534,1.039642096,NIST_A_T0,0
22.71614538,1.039558649,NIST_A_T0,0
22.72334543,1.039457321,NIST_A_T0,0
22.73054548,1.039350033,NIST_A_T0,0
22.73774552,1.039254665,NIST_A_T0,0
22.74494557,1.0391891,NIST_A_T0,0
22.75214561,1.039171219,NIST_A_T0,0
22.75934566,1.039218903,NIST_A_T0,0
22.76654571,1.039332151,NIST_A_T0,0
22.77374575,1.039493084,NIST_A_T0,0
22.7809458,1.0397017,NIST_A_T0,0
22.78814584,1.039928198,NIST_A_T0,0
22.79534589,1.040154696,NIST_A_T0,0
22.80254594,1.040351391,NIST_A_T0,0
22.80974598,1.040506363,NIST_A_T0,0
22.81694603,1.040589809,NIST_A_T0,0
22.82414607,1.04060173,NIST_A_T0,0
22.83134612,1.040530205,NIST_A_T0,0
22.83854617,1.040375233,NIST_A_T0,0
22.84574621,1.040166616,NIST_A_T0,0
22.85294626,1.039910316,NIST_A_T0,0
22.8601463,1.039648056,NIST_A_T0,0
22.86734635,1.039409637,NIST_A_T0,0
22.8745464,1.039206982,NIST_A_T0,0
22.88174644,1.039046049,NIST_A_T0,0
22.88894649,1.038944721,NIST_A_T0,0
22.89614654,1.038920879,NIST_A_T0,0
22.90334658,1.038950682,NIST_A_T0,0
22.91054663,1.039016247,NIST_A_T0,0
22.91774667,1.039081812,NIST_A_T0,0
22.92494672,1.039111614,NIST_A_T0,0
22.93214677,1.039111614,NIST_A_T0,0
22.93934681,1.039075851,NIST_A_T0,0
22.94654686,1.039022207,NIST_A_T0,0
22.9537469,1.038962603,NIST_A_T0,0
22.96094695,1.038891077,NIST_A_T0,0
22.968147,1.038837433,NIST_A_T0,0
22.97534704,1.038831472,NIST_A_T0,0
22.98254709,1.038879156,NIST_A_T0,0
22.98974713,1.038968563,NIST_A_T0,0
22.99694718,1.039069891,NIST_A_T0,0
23.00414723,1.039123535,NIST_A_T0,0
23.01134727,1.039129496,NIST_A_T0,0
23.01854732,1.039063931,NIST_A_T0,0
23.02574736,1.03892684,NIST_A_T0,0
23.03294741,1.038742065,NIST_A_T0,0
23.04014746,1.038515568,NIST_A_T0,0
23.0473475,1.038312912,NIST_A_T0,0
23.05454755,1.0381639,NIST_A_T0,0
23.0617476,1.038122177,NIST_A_T0,0
23.06894764,1.038193703,NIST_A_T0,0
23.07614769,1.038384438,NIST_A_T0,0
23.08334773,1.038652658,NIST_A_T0,0
23.09054778,1.038968563,NIST_A_T0,0
23.09774783,1.039266586,NIST_A_T0,0
23.10494787,1.039493084,NIST_A_T0,0
23.11214792,1.039594412,NIST_A_T0,0
23.11934796,1.039546728,NIST_A_T0,0
23.12654801,1.039344072,NIST_A_T0,0
23.13374806,1.039028168,NIST_A_T0,0
23.1409481,1.038628817,NIST_A_T0,0
23.14814815,1.038217545,NIST_A_T0,0
23.15534819,1.037847996,NIST_A_T0,0
23.16254824,1.037573814,NIST_A_T0,0
23.16974829,1.037430763,NIST_A_T0,0
23.17694833,1.037430763,NIST_A_T0,0
23.18414838,1.037549973,NIST_A_T0,0
23.19134842,1.037758589,NIST_A_T0,0
23.19854847,1.038002968,NIST_A_T0,0
23.20574852,1.038247347,NIST_A_T0,0
23.21294856,1.038455963,NIST_A_T0,0
23.22014861,1.038604975,NIST_A_T0,0
23.22734866,1.0386765,NIST_A_T0,0
23.2345487,1.038658619,NIST_A_T0,0
23.24174875,1.03854537,NIST_A_T0,0
23.24894879,1.038354635,NIST_A_T0,0
23.25614884,1.038110256,NIST_A_T0,0
23.26334889,1.037853956,NIST_A_T0,0
23.27054893,1.037597656,NIST_A_T0,0
23.27774898,1.03738904,NIST_A_T0,0
23.28494902,1.037228107,NIST_A_T0,0
23.29214907,1.037144661,NIST_A_T0,0
23.29934912,1.037150621,NIST_A_T0,0
23.30654916,1.037234068,NIST_A_T0,0
23.31374921,1.03738308,NIST_A_T0,0
23.32094925,1.037573814,NIST_A_T0,0
23.3281493,1.03777051,NIST_A_T0,0
23.33534935,1.037979126,NIST_A_T0,0
23.34254939,1.038193703,NIST_A_T0,0
23.34974944,1.038408279,NIST_A_T0,0
23.35694948,1.038634777,NIST_A_T0,0
23.36414953,1.038861275,NIST_A_T0,0
23.37134958,1.039105654,NIST_A_T0,0
23.37854962,1.039361954,NIST_A_T0,0
23.38574967,1.039600372,NIST_A_T0,0
23.39294971,1.03982091,NIST_A_T0,0
23.40014976,1.039963961,NIST_A_T0,0
23.40734981,1.040005684,NIST_A_T0,0
23.41454985,1.039940119,NIST_A_T0,0
23.4217499,1.039773226,NIST_A_T0,0
23.42894995,1.039522886,NIST_A_T0,0
23.43614999,1.039218903,NIST_A_T0,0
23.44335004,1.038902998,NIST_A_T0,0
23.45055008,1.038599014,NIST_A_T0,0
23.45775013,1.038366556,NIST_A_T0,0
23.46495018,1.038229465,NIST_A_T0,0
23.47215022,1.038193703,NIST_A_T0,0
23.47935027,1.038223505,NIST_A_T0,0
23.48655031,1.03828311,NIST_A_T0,0
23.49375036,1.038348675,NIST_A_T0,0
23.50095041,1.038378477,NIST_A_T0,0
23.50815045,1.038372517,NIST_A_T0,0
23.5153505,1.038318872,NIST_A_T0,0
23.52255054,1.038247347,NIST_A_T0,0
23.52975059,1.038169861,NIST_A_T0,0
23.53695064,1.038104296,NIST_A_T0,0
23.54415068,1.038074493,NIST_A_T0,0
23.55135073,1.038092375,NIST_A_T0,0
23.55855077,1.038146019,NIST_A_T0,0
23.56575082,1.038229465,NIST_A_T0,0
23.57295087,1.038318872,NIST_A_T0,0
23.58015091,1.038402319,NIST_A_T0,0
23.58735096,1.038461924,NIST_A_T0,0
23.59455101,1.038503647,NIST_A_T0,0
23.60175105,1.038533449,NIST_A_T0,0
23.6089511,1.03854537,NIST_A_T0,0
23.61615114,1.03854537,NIST_A_T0,0
23.62335119,1.038509607,NIST_A_T0,0
23.63055124,1.038450003,NIST_A_T0,0
23.63775128,1.038366556,NIST_A_T0,0
23.64495133,1.038271189,NIST_A_T0,0
23.65215137,1.038169861,NIST_A_T0,0
23.65935142,1.038062572,NIST_A_T0,0
23.66655147,1.037967205,NIST_A_T0,0
23.67375151,1.03790164,NIST_A_T0,0
23.68095156,1.037871838,NIST_A_T0,0
23.6881516,1.03790164,NIST_A_T0,0
23.69535165,1.037961245,NIST_A_T0,0
23.7025517,1.038050652,NIST_A_T0,0
23.70975174,1.038140059,NIST_A_T0,0
23.71695179,1.038241386,NIST_A_T0,0
23.72415183,1.038336754,NIST_A_T0,0
23.73135188,1.038426161,NIST_A_T0,0
23.73855193,1.038503647,NIST_A_T0,0
23.74575197,1.038575172,NIST_A_T0,0
23.75295202,1.038658619,NIST_A_T0,0
23.76015206,1.038736105,NIST_A_T0,0
23.76735211,1.038807631,NIST_A_T0,0
23.77455216,1.038843393,NIST_A_T0,0
23.7817522,1.038849354,NIST_A_T0,0
23.78895225,1.038813591,NIST_A_T0,0
23.7961523,1.038718224,NIST_A_T0,0
23.80335234,1.038581133,NIST_A_T0,0
23.81055239,1.0384202,NIST_A_T0,0
23.81775243,1.038265228,NIST_A_T0,0
23.82495248,1.038175821,NIST_A_T0,0
23.83215253,1.038169861,NIST_A_T0,0
23.83935257,1.038271189,NIST_A_T0,0
23.84655262,1.038485765,NIST_A_T0,0
23.85375266,1.038783789,NIST_A_T0,0
23.86095271,1.039117575,NIST_A_T0,0
23.86815276,1.03943944,NIST_A_T0,0
23.8753528,1.0397017,NIST_A_T0,0
23.88255285,1.039850712,NIST_A_T0,0
23.88975289,1.039862633,NIST_A_T0,0
23.89695294,1.039755344,NIST_A_T0,0
23.90415299,1.039534807,NIST_A_T0,0
23.91135303,1.039242744,NIST_A_T0,0
23.91855308,1.038938761,NIST_A_T0,0
23.92575312,1.038646698,NIST_A_T0,0
23.93295317,1.038408279,NIST_A_T0,0
23.94015322,1.038241386,NIST_A_T0,0
23.94735326,1.038151979,NIST_A_T0,0
23.95455331,1.038146019,NIST_A_T0,0
23.96175336,1.038223505,NIST_A_T0,0
23.9689534,1.038378477,NIST_A_T0,0
23.97615345,1.038593054,NIST_A_T0,0
23.98335349,1.038837433,NIST_A_T0,0
23.99055354,1.039099693,NIST_A_T0,0
23.99775359,1.039355993,NIST_A_T0,0
24.00495363,1.039588451,NIST_A_T0,0
24.01215368,1.039785147,NIST_A_T0,0
24.01935372,1.039940119,NIST_A_T0,0
24.02655377,1.040035486,NIST_A_T0,0
24.03375382,1.040077209,NIST_A_T0,0
24.04095386,1.040077209,NIST_A_T0,0
24.04815391,1.040053368,NIST_A_T0,0
24.05535395,1.040017605,NIST_A_T0,0
24.062554,1.039963961,NIST_A_T0,0
24.06975405,1.039892435,NIST_A_T0,0
24.07695409,1.039803028,NIST_A_T0,0
24.08415414,1.039719582,NIST_A_T0,0
24.09135418,1.039648056,NIST_A_T0,0
24.09855423,1.039588451,NIST_A_T0,0
24.10575428,1.039528847,NIST_A_T0,0
24.11295432,1.039463282,NIST_A_T0,0
24.12015437,1.039397717,NIST_A_T0,0
24.12735442,1.039326191,NIST_A_T0,0
24.13455446,1.039260626,NIST_A_T0,0
24.14175451,1.039206982,NIST_A_T0,0
24.14895455,1.039165258,NIST_A_T0,0
24.1561546,1.039153337,NIST_A_T0,0
24.16335465,1.039201021,NIST_A_T0,0
24.17055469,1.03932023,NIST_A_T0,0
24.17775474,1.039510965,NIST_A_T0,0
24.18495478,1.039761305,NIST_A_T0,0
24.19215483,1.040023565,NIST_A_T0,0
24.19935488,1.040267944,NIST_A_T0,0
24.20655492,1.0404706,NIST_A_T0,0
24.21375497,1.04059577,NIST_A_T0,0
24.22095501,1.040619612,NIST_A_T0,0
24.22815506,1.040548086,NIST_A_T0,0
24.23535511,1.040393114,NIST_A_T0,0
24.24255515,1.040196419,NIST_A_T0,0
24.2497552,1.039975882,NIST_A_T0,0
24.25695524,1.039773226,NIST_A_T0,0
24.26415529,1.039600372,NIST_A_T0,0
24.27135534,1.039487123,NIST_A_T0,0
24.27855538,1.039451361,NIST_A_T0,0
24.28575543,1.039499044,NIST_A_T0,0
24.29295547,1.039624214,NIST_A_T0,0
24.30015552,1.039791107,NIST_A_T0,0
24.30735557,1.039958,NIST_A_T0,0
24.31455561,1.040101051,NIST_A_T0,0
24.32175566,1.040196419,NIST_A_T0,0
24.32895571,1.040226221,NIST_A_T0,0
24.33615575,1.040178537,NIST_A_T0,0
24.3433558,1.040035486,NIST_A_T0,0
24.35055584,1.03983283,NIST_A_T0,0
24.35775589,1.039594412,NIST_A_T0,0
24.36495594,1.039367914,NIST_A_T0,0
24.37215598,1.039171219,NIST_A_T0,0
24.37935603,1.039004326,NIST_A_T0,0
24.38655607,1.038867235,NIST_A_T0,0
24.39375612,1.038753986,NIST_A_T0,0
24.40095617,1.038658619,NIST_A_T0,0
24.40815621,1.038569212,NIST_A_T0,0
24.41535626,1.038515568,NIST_A_T0,0
24.4225563,1.038479805,NIST_A_T0,0
24.42975635,1.038485765,NIST_A_T0,0
24.4369564,1.038551331,NIST_A_T0,0
24.44415644,1.038700342,NIST_A_T0,0
24.45135649,1.0389328,NIST_A_T0,0
24.45855653,1.039236784,NIST_A_T0,0
24.46575658,1.03956461,NIST_A_T0,0
24.47295663,1.039868593,NIST_A_T0,0
24.48015667,1.040107012,NIST_A_T0,0
24.48735672,1.040238142,NIST_A_T0,0
24.49455677,1.040244102,NIST_A_T0,0
24.50175681,1.040107012,NIST_A_T0,0
24.50895686,1.039838791,NIST_A_T0,0
24.5161569,1.039481163,NIST_A_T0,0
24.52335695,1.039081812,NIST_A_T0,0
24.530557,1.038706303,NIST_A_T0,0
24.53775704,1.038408279,NIST_A_T0,0
24.54495709,1.038211584,NIST_A_T0,0
24.55215713,1.038151979,NIST_A_T0,0
24.55935718,1.038211584,NIST_A_T0,0
24.56655723,1.038366556,NIST_A_T0,0
24.57375727,1.038575172,NIST_A_T0,0
24.58095732,1.038759947,NIST_A_T0,0
24.58815736,1.038885117,NIST_A_T0,0
24.59535741,1.038914919,NIST_A_T0,0
24.60255746,1.038831472,NIST_A_T0,0
24.6097575,1.038640738,NIST_A_T0,0
24.61695755,1.038372517,NIST_A_T0,0
24.62415759,1.038068533,NIST_A_T0,0
24.63135764,1.03777647,NIST_A_T0,0
24.63855769,1.037561893,NIST_A_T0,0
24.64575773,1.037472486,NIST_A_T0,0
24.65295778,1.03752017,NIST_A_T0,0
24.66015783,1.037728786,NIST_A_T0,0
24.66735787,1.038050652,NIST_A_T0,0
24.67455792,1.038444042,NIST_A_T0,0
24.68175796,1.038861275,NIST_A_T0,0
24.68895801,1.039236784,NIST_A_T0,0
24.69615806,1.039516926,NIST_A_T0,0
24.7033581,1.039654016,NIST_A_T0,0
24.71055815,1.039648056,NIST_A_T0,0
24.71775819,1.039522886,NIST_A_T0,0
24.72495824,1.039326191,NIST_A_T0,0
24.73215829,1.039111614,NIST_A_T0,0
24.73935833,1.038914919,NIST_A_T0,0
24.74655838,1.038783789,NIST_A_T0,0
24.75375842,1.038718224,NIST_A_T0,0
